d_install_date,s_app_name,s_app_version,s_os,s_country,s_acquisition_network,s_installing_pckg_group,i_cohort_groups,f_playtime,i_active_users,i_count_sessions
2026-02-15,Wonders Kingdom,10.2,android,BR,ironSource,other,3,2396.3,1,2
2026-02-15,Wonders Kingdom,10.2,android,BR,ironSource,other,4,1004.5,1,1
2026-02-15,Wonders Kingdom,10.2,android,BR,ironSource,other,5,644.5,1,1
2026-02-15,Wonders Kingdom,10.2,android,BR,ironSource,other,6,861.7,1,1
2026-02-15,Wonders Kingdom,10.2,android,BR,ironSource,other,7,1422.1,1,1
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,0,18298.4,10,22
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,1,18208.7,6,15
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,2,6205.3,4,12
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,3,6370.3,4,9
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,4,11649.8,4,9
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,5,7262.0,4,7
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,6,11256.0,4,14
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,com.android.vending,7,10443.8,4,12
2026-02-15,Wonders Kingdom,10.2,android,DE,AppLovin,other,0,1326.9,1,3
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,0,95947.9,27,93
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,1,20153.9,11,24
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,2,29130.2,9,21
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,3,35982.4,8,29
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,4,12813.1,7,16
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,5,12344.9,6,12
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,6,6902.6,6,11
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,com.android.vending,7,18553.8,6,14
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,other,0,10788.7,2,9
2026-02-15,Wonders Kingdom,10.2,android,DE,Google Ads,other,1,6312.0,1,5
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,0,183439.6,54,158
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,1,91621.4,31,93
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,2,68741.3,24,84
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,3,39322.7,24,46
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,4,52983.6,20,47
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,5,40887.3,15,28
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,6,26823.1,14,26
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,com.android.vending,7,20123.7,12,22
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,0,25017.2,9,29
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,1,22357.1,4,14
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,2,3129.9,2,4
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,3,4410.1,2,3
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,4,1776.6,1,1
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,5,671.8,1,3
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,6,230.9,1,1
2026-02-15,Wonders Kingdom,10.2,android,DE,Meta Ads,other,7,2375.4,1,2
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,0,83466.3,36,97
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,1,71042.7,23,65
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,2,31601.3,14,33
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,3,22406.3,12,25
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,4,33211.0,11,26
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,5,10721.4,9,19
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,6,6273.1,6,11
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,com.android.vending,7,9782.4,6,11
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,other,0,7113.1,3,10
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,other,1,5949.4,2,5
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,other,2,199.0,1,1
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,other,3,717.3,1,3
2026-02-15,Wonders Kingdom,10.2,android,DE,Organic,other,4,755.3,1,1
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,0,50224.1,15,45
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,1,23136.3,8,26
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,2,5863.1,8,14
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,3,13764.1,6,14
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,4,8865.4,6,10
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,5,11455.6,5,14
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,6,8264.6,4,8
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,com.android.vending,7,6710.2,4,7
2026-02-15,Wonders Kingdom,10.2,android,DE,TikTok,other,0,8242.5,1,4
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,0,29860.5,10,35
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,1,9983.9,3,9
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,2,7226.6,3,5
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,3,9997.9,2,10
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,4,4567.8,2,6
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,5,4062.4,2,4
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,6,2300.7,2,3
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,com.android.vending,7,1994.0,2,4
2026-02-15,Wonders Kingdom,10.2,android,DE,Unity Ads,other,0,7213.3,1,9
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,0,41569.9,14,43
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,1,17024.5,6,24
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,2,6322.9,3,8
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,3,3277.5,2,5
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,4,2473.3,1,2
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,5,1881.5,1,1
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,6,2168.8,1,1
2026-02-15,Wonders Kingdom,10.2,android,DE,ironSource,com.android.vending,7,797.0,1,3
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,0,27374.2,12,37
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,1,21279.1,10,20
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,2,28531.9,5,12
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,3,7039.7,5,11
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,4,12319.2,4,10
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,5,7150.4,3,8
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,6,8383.7,3,10
2026-02-15,Wonders Kingdom,10.2,android,FR,AppLovin,com.android.vending,7,6286.9,3,4
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,0,88527.6,26,85
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,1,28600.7,12,30
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,2,29976.5,9,22
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,3,31810.3,9,30
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,4,50122.5,9,30
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,5,4327.2,5,7
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,6,4384.1,3,4
2026-02-15,Wonders Kingdom,10.2,android,FR,Google Ads,com.android.vending,7,2851.9,3,3
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,0,122831.3,40,132
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,1,63259.1,19,60
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,2,45188.0,14,48
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,3,23893.9,12,33
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,4,18437.7,10,22
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,5,22860.9,7,17
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,6,5864.1,7,11
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,com.android.vending,7,17102.6,7,15
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,0,10484.8,5,12
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,1,12544.8,3,12
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,2,4182.0,2,8
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,3,4045.0,2,5
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,4,528.5,2,3
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,5,605.8,1,1
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,6,2068.1,1,1
2026-02-15,Wonders Kingdom,10.2,android,FR,Meta Ads,other,7,903.4,1,1
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,0,68479.0,25,74
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,1,26241.1,14,39
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,2,27201.4,10,27
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,3,20024.7,8,16
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,4,12952.4,6,13
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,5,14051.0,5,17
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,6,9558.4,5,9
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,com.android.vending,7,7167.9,5,10
2026-02-15,Wonders Kingdom,10.2,android,FR,Organic,other,0,12526.0,1,7
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,0,34727.9,10,26
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,1,24864.3,9,22
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,2,17007.3,7,18
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,3,9638.6,5,14
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,4,15522.4,5,15
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,5,6291.3,4,7
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,6,7151.1,4,6
2026-02-15,Wonders Kingdom,10.2,android,FR,TikTok,com.android.vending,7,6056.7,4,10
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,0,56740.7,16,49
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,1,17401.9,8,19
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,2,16438.2,5,15
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,3,4942.8,4,8
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,4,5137.3,3,7
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,5,17707.3,3,8
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,6,7106.8,3,7
2026-02-15,Wonders Kingdom,10.2,android,FR,Unity Ads,com.android.vending,7,5277.3,2,6
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,0,41232.7,13,45
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,1,32678.6,11,37
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,2,25381.5,10,34
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,3,32360.1,9,26
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,4,12471.5,9,21
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,5,22133.7,8,25
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,6,14441.1,6,20
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,com.android.vending,7,8448.1,6,7
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,0,6914.2,2,6
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,1,3453.3,2,4
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,2,7781.2,2,6
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,3,1089.8,1,1
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,4,3693.2,1,3
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,5,6275.1,1,5
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,6,1003.1,1,6
2026-02-15,Wonders Kingdom,10.2,android,FR,ironSource,other,7,1090.8,1,1
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,0,46461.1,13,37
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,1,29168.4,9,26
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,2,23839.6,6,18
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,3,7211.5,4,11
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,4,6360.5,4,9
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,5,6343.0,4,7
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,6,6101.4,4,8
2026-02-15,Wonders Kingdom,10.2,android,GB,AppLovin,com.android.vending,7,7795.7,4,7
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,0,32926.9,10,37
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,1,19770.9,5,19
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,2,5877.2,3,8
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,3,3928.3,3,11
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,4,7165.3,3,9
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,5,10895.9,3,8
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,6,1776.1,3,3
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,com.android.vending,7,3825.5,3,4
2026-02-15,Wonders Kingdom,10.2,android,GB,Google Ads,other,0,5394.4,2,6
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,0,125354.0,48,131
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,1,51318.7,24,75
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,2,34772.9,18,35
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,3,50430.9,16,35
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,4,20020.8,14,27
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,5,35915.5,13,31
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,6,19693.7,10,23
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,com.android.vending,7,16137.8,9,19
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,other,0,15815.1,6,17
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,other,1,1663.2,3,4
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,other,2,4975.9,3,10
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,other,3,17204.9,3,9
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,other,4,374.7,1,1
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,other,5,1493.2,1,2
2026-02-15,Wonders Kingdom,10.2,android,GB,Meta Ads,other,6,729.9,1,1
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,0,33255.6,18,46
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,1,27272.2,10,28
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,2,17658.1,8,20
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,3,11544.7,6,14
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,4,16169.3,6,16
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,5,8589.5,5,8
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,6,8955.3,5,8
2026-02-15,Wonders Kingdom,10.2,android,GB,Organic,com.android.vending,7,10289.4,5,12
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,0,27901.1,10,32
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,1,25107.5,8,22
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,2,14388.4,8,17
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,3,8103.5,7,13
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,4,26525.2,7,24
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,5,8973.4,7,15
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,6,14807.0,7,13
2026-02-15,Wonders Kingdom,10.2,android,GB,TikTok,com.android.vending,7,16508.4,7,18
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,0,25881.2,12,37
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,1,17493.8,6,17
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,2,14239.5,4,11
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,3,8599.2,4,7
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,4,12140.2,3,9
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,5,1193.1,3,3
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,6,9022.8,3,9
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,com.android.vending,7,2225.3,2,2
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,other,0,7164.6,1,4
2026-02-15,Wonders Kingdom,10.2,android,GB,Unity Ads,other,1,4544.7,1,4
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,0,36107.0,8,27
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,1,22862.0,3,9
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,2,1048.3,2,2
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,3,4666.0,1,5
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,4,6916.4,1,4
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,5,1480.0,1,1
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,6,840.9,1,1
2026-02-15,Wonders Kingdom,10.2,android,GB,ironSource,com.android.vending,7,819.4,1,1
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,0,33534.3,11,35
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,1,33615.0,10,33
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,2,19976.8,8,21
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,3,2959.5,3,4
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,4,11720.3,3,10
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,5,8991.2,3,7
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,6,9498.1,3,7
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,com.android.vending,7,3693.4,3,4
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,other,0,1655.9,1,1
2026-02-15,Wonders Kingdom,10.2,android,ID,AppLovin,other,1,1731.9,1,3
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,0,98707.3,26,90
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,1,68607.8,19,65
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,2,34965.3,16,41
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,3,28663.0,15,36
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,4,29740.5,14,37
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,5,42218.7,14,30
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,6,31869.8,13,30
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,com.android.vending,7,26421.3,12,21
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,other,0,13730.5,2,6
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,other,1,629.2,1,1
2026-02-15,Wonders Kingdom,10.2,android,ID,Google Ads,other,2,3387.1,1,5
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,0,114529.3,41,121
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,1,43577.1,23,63
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,2,37992.9,21,44
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,3,39590.7,17,38
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,4,31516.3,15,28
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,5,30118.1,14,28
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,6,16600.3,11,23
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,com.android.vending,7,38531.7,11,25
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,0,6497.4,2,8
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,1,4576.8,2,6
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,2,3671.8,2,6
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,3,10613.4,2,5
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,4,11304.2,2,8
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,5,3928.9,2,3
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,6,3731.1,2,5
2026-02-15,Wonders Kingdom,10.2,android,ID,Meta Ads,other,7,3143.3,2,2
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,0,93253.9,37,106
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,1,58169.9,20,62
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,2,53558.1,16,49
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,3,41469.3,10,30
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,4,16701.7,8,19
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,5,7787.0,6,10
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,6,6149.0,4,7
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,com.android.vending,7,6262.9,4,11
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,0,2610.3,1,5
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,1,313.5,1,1
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,2,1423.7,1,2
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,3,7698.4,1,5
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,4,540.1,1,1
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,5,1996.2,1,4
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,6,2078.4,1,2
2026-02-15,Wonders Kingdom,10.2,android,ID,Organic,other,7,1088.2,1,2
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,0,14076.5,4,13
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,1,2348.0,2,5
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,2,4582.6,2,4
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,3,1244.1,1,4
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,4,482.5,1,1
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,5,1241.1,1,2
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,6,2465.5,1,2
2026-02-15,Wonders Kingdom,10.2,android,ID,TikTok,com.android.vending,7,153.3,1,1
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,0,43125.7,11,29
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,1,25343.4,7,23
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,2,22424.7,5,18
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,3,21828.3,5,23
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,4,5483.5,5,6
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,5,19930.2,4,15
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,6,10508.8,4,10
2026-02-15,Wonders Kingdom,10.2,android,ID,Unity Ads,com.android.vending,7,4415.7,4,6
